product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
18,Implant dentaire,Dispositif médical Cl. III,US,United States,Americas,FDA PMA — Premarket Approval 21 CFR 814,21 CFR Part 814 (Premarket Approval Application),FDA CDRH (Center for Devices and Radiological Health),PMA required for Class III dental implants; IDE (Investigational Device Exemption) for US pivotal clinical study; PMA application: manufacturing info; clinical data; labeling; FDA scientific advisory panel review; PMA approval order; 30-day PMA supplement for significant changes; post-approval study conditions; annual PMA progress reports,in_force,critical,FOUND,,,OK,PMA = most stringent FDA pathway; FDA product code KZG for endosseous implants; some dental implants approved via 510(k) if predicate exists; verify 21 CFR 872.3640 classification
18,Implant dentaire,Dispositif médical Cl. III,US,United States,Americas,FDA 21 CFR 872.3640 — Endosseous Dental Implant Classification,21 CFR Section 872.3640 + FDA Product Code KZG,FDA CDRH,Regulatory classification for endosseous (root-form) dental implants; Class III requiring PMA unless reclassified; 510(k) pathway viable if substantial equivalence to predicate demonstrated; special controls apply to 510(k) route; craniofacial implants may have different codes; check current FDA GUDID product codes,in_force,critical,NOT_FOUND,,,À ajouter,Product code KZG; PMA default for Class III; 510(k) feasibility depends on predicate; FDA reclassification history of dental implants important to review
18,Implant dentaire,Dispositif médical Cl. III,US,United States,Americas,FDA UDI System + GUDID — Class III Mandatory,21 CFR Part 830 (UDI) + 21 CFR 801.20-801.60,FDA CDRH,"UDI mandatory for Class III: UDI-DI and UDI-PI on device label and packaging; GUDID (Global UDI Database) submission of device identification data; direct marking of implant body where feasible (laser etching); accredited issuing agency (GS1, HIBCC, ICCBBA); compliance dates for Class III met",in_force,critical,FOUND,01387203-1f67-4dd7-b979-e90fbe6c281a,exact_ref,OK,Class III UDI compliance required since 2015; GUDID public database; direct marking of implantable required unless exemption documented; coordinate with EU UDI for harmonisation
18,Implant dentaire,Dispositif médical Cl. III,US,United States,Americas,FDA QSR/QMSR — Quality System Regulation 21 CFR 820,"21 CFR Part 820 (QSR) / QMSR (effective Feb 2026, aligned ISO 13485)",FDA CDRH + ORA (Office of Regulatory Affairs),Design controls; CAPA; production and process controls; records requirements; complaint files; management controls; FDA inspection readiness; Class III manufacturers subject to frequent FDA GMP inspections; QMSR 2024 update aligns with ISO 13485:2016; MDSAP accepted in lieu of FDA inspection,in_force,critical,NOT_FOUND,,,À ajouter,QMSR effective Feb 2026 replaces QSR; ISO 13485-aligned; MDSAP audit accepted by FDA for inspection substitute; Class III dental implant manufacturers = high FDA inspection priority
18,Implant dentaire,Dispositif médical Cl. III,US,United States,Americas,MAUDE + MDR — Adverse Event Reporting 21 CFR 803,21 CFR Part 803 (Medical Device Reporting),FDA CDRH,"Mandatory MDR reporting: death, serious injury, malfunction; manufacturer 30-day reports to FDA; 5-day reports for certain events requiring immediate action; MAUDE public database; annual baseline reports; implant failures (fracture, osseointegration failure, infection) = reportable malfunctions; MDR file maintenance",in_force,high,FOUND,c98a00f0-abe4-4095-822e-81c0801fe39e,exact_ref,OK,"MAUDE database public; dental implant adverse events extensively documented; fracture, failure to osseointegrate, peri-implantitis = reportable; vigilance data feeds FDA PMA post-approval studies"
18,Implant dentaire,Dispositif médical Cl. III,US-CA,California,Americas,California Proposition 65 — Implant Material Warnings,California Health and Safety Code Section 25249.5 et seq. (Prop 65),California OEHHA + California Attorney General,"Warning if device exposes California consumers to listed chemicals above NSRL/MADL; dental implant alloys: vanadium (in Ti-6Al-4V), nickel (in some alloys), chromium; titanium not listed; assessment of alloy composition; reformulation or clear and reasonable warning; Prop 65 website disclosure",in_force,medium,FOUND,209f53aa-3e8d-461d-889e-31689578eb3d,name_substring,OK,Prop 65: pure titanium implants generally safe; Ti-6Al-4V may trigger vanadium; evaluate alloy composition against OEHHA listed chemicals list
18,Implant dentaire,Dispositif médical Cl. III,US-NY,New York,Americas,NY Education Law Art. 133 — Dentist Scope (Implant Placement),NY Education Law Article 133 (Dentistry) Section 6601 et seq.,NY State Education Department + Office of the Professions,Dental implant surgical placement and restoration restricted to licensed dentists or oral/maxillofacial surgeons; NY scope of practice rules; continuing education requirements for implant dentistry; not a device registration but affects commercial strategy and liability; NY malpractice insurance requirements,in_force,low,NOT_FOUND,,,À ajouter,Scope of practice = professional licensing; affects who can commercially place dental implants in NY; relevant for distributor/training programme design
18,Implant dentaire,Dispositif médical Cl. III,CA,Canada,Americas,Health Canada — Class IV Medical Device Licence,Medical Devices Regulations SOR/98-282 (Part 2 Class IV),Health Canada Medical Devices Directorate (MDD),Class IV MDL (most stringent in Canada) mandatory for dental implants; Safety and Effectiveness Information (SEI) dossier; ISO 13485 QMS certificate; Canadian Authorised Representative; MDSAP certificate accepted (preferred); MDL is product-specific; post-approval obligations; annual report; problem reporting to Health Canada,in_force,critical,FOUND,,,OK,Canada Class IV = highest risk category; MDSAP certificate strongly preferred by Health Canada; MDL renewable; SEI format follows Health Canada guidance
18,Implant dentaire,Dispositif médical Cl. III,CA,Canada,Americas,MDSAP — Medical Device Single Audit Program,MDSAP Audit Approach Document (MDSAP AU P0002),"MDSAP Council: Health Canada, FDA, TGA, ANVISA, PMDA/MHLW","Single QMS audit covering requirements of Health Canada, FDA, TGA, ANVISA, PMDA; MDSAP certificate accepted by all participating regulators; reduces multiple country audits to one; annual surveillance + 3-year recertification; dental implant Class III manufacturers = primary MDSAP beneficiaries; ISO 13485 basis",in_force,high,FOUND,,,OK,"MDSAP: Canada (mandatory preferred), FDA (accepted lieu inspection), TGA (conditional acceptance), ANVISA (mandatory), PMDA (accepted); major efficiency for Class III manufacturers"
18,Implant dentaire,Dispositif médical Cl. III,MX,Mexico,Americas,COFEPRIS — Registro Sanitario DM Clase III (Implante Dental),Reglamento de Insumos para la Salud (RIS) + NOM-137-SSA1-2008 + NOM-241-SSA1-2012,COFEPRIS (Comision Federal para la Proteccion contra Riesgos Sanitarios),"Registro Sanitario mandatory for Class III implants; dossier: technical specifications, safety data, clinical evidence, Spanish labeling; Mexican Authorized Agent (Agente Tecnico); GMP certificate; CE/FDA facilitates approval; COFEPRIS inspection possible; 5-year registration renewal; Spanish-language IFU",in_force,critical,FOUND,,,OK,Mexico: NOM-137 for dental devices; NOM-241 for GMP; CE/FDA expedites COFEPRIS review; Class III = full COFEPRIS review; 6-12 month typical timeline
18,Implant dentaire,Dispositif médical Cl. III,BR,Brazil,Americas,ANVISA RDC 751/2022 — Class III Medical Device Registration,RDC No. 751/2022 (revoga RDC 185/2001),ANVISA (Agencia Nacional de Vigilancia Sanitaria),Mandatory ANVISA registration (Registro) for Class III implantable devices; technical dossier per RDC 751; clinical performance data; Brazilian Authorised Representative (empresa com CNPJ); MDSAP accepted as GMP evidence; Portuguese-language labeling; UDI Brazil alignment; post-market vigilance reporting; 5-year renewal,in_force,critical,FOUND,b9e463e6-3ae4-404b-bc54-7fafcb30a70e,exact_ref,OK,Brazil: Class III = Registro (not Cadastro); MDSAP now mandatory for GMP evidence; ANVISA RDC 751 unified DM regulation; Portuguese IFU required
18,Implant dentaire,Dispositif médical Cl. III,BR,Brazil,Americas,ANVISA RDC 16/2013 — Brazilian GMP (BPFM),RDC No. 16/2013 (Boas Praticas de Fabricacao BPFM),ANVISA,Brazilian GMP (BPFM) certification for medical device manufacturers; ANVISA GMP inspection or MDSAP certificate; Class III manufacturers priority for ANVISA inspection; GMP certificate linked to product registration; MDSAP now accepted as primary GMP evidence by ANVISA for foreign manufacturers,in_force,high,FOUND,479e68f4-92f3-4809-a034-ed81c682e109,exact_ref,OK,MDSAP preferred by ANVISA post-2019; ANVISA may still conduct inspection; BPFM aligns with ISO 13485; key for Class III dental implant market access in Brazil
18,Implant dentaire,Dispositif médical Cl. III,AR,Argentina,Americas,ANMAT — Disposicion 2318/02 + Class III Implant Registration,Disposicion ANMAT 2318/2002 + Disposicion 2319/2002 + Disposicion 1285/2018,"ANMAT (Administracion Nacional de Medicamentos, Alimentos y Tecnologia Medica)",ANMAT inscription in Registro de Establecimientos y Productos; Class III: full technical dossier; CE/FDA approval facilitates ANMAT recognition; Agente Tecnico in Argentina; Spanish labeling; GMP certificate; ANMAT technical evaluation; 5-year renewal; vigilance reporting to ANMAT,in_force,critical,FOUND,ffd0943f-ac4a-4871-bdb9-ed35cd7330d4,exact_ref,OK,Argentina: ANMAT recognises CE mark for Class III; local agent mandatory; peso/import restrictions; ANMAT Disposicion 2318 = reference framework for implants
18,Implant dentaire,Dispositif médical Cl. III,CL,Chile,Americas,ISP Chile — Registro DM Clase III (Decreto Supremo 825),Decreto Supremo No. 825/1998 + Resoluciones ISP Circular 5/2022,ISP (Instituto de Salud Publica de Chile),ISP product registration mandatory for Class III implants; technical dossier; CE/FDA/TGA approval recognised as evidence; Chilean Authorised Representative; Spanish labeling; ISP technical evaluation; 5-year registration; post-market vigilance to ISP; ISP inspection of importers,in_force,high,FOUND,6839c221-f417-465d-b861-eac547e95d1e,exact_ref,OK,Chile: ISP registration 4-8 months; CE/FDA strongly valued; Class III = full ISP review; growing private dental implant market
18,Implant dentaire,Dispositif médical Cl. III,CO,Colombia,Americas,INVIMA — Registro Sanitario DM Clase IIb/III,Decreto 4725/2005 + Resolucion INVIMA 4002/2007,INVIMA (Instituto Nacional de Vigilancia de Medicamentos y Alimentos),INVIMA Registro Sanitario mandatory for Class IIb/III dental implants; full technical dossier; CE/FDA/ANMAT acceptance case by case; Colombian Authorised Representative; Spanish labeling; GMP evidence (ISO 13485); INVIMA technical committee review; post-market vigilance; 10-year registration,in_force,critical,FOUND,,,OK,Colombia: INVIMA Clase III = full review; acceptance of international approvals varies; local QC testing may be required; 10-year registration longer than most LATAM countries
18,Implant dentaire,Dispositif médical Cl. III,MERCOSUR,Mercosur,Americas,MERCOSUR GMC Res. 40/00 — Harmonised Medical Device Rules,GMC/RES No. 40/00 (Reglamento Tecnico MERCOSUR sobre Dispositivos Medicos),MERCOSUR GMC + ANVISA / ANMAT / INFARMED / INAME,"MERCOSUR technical regulation harmonising medical device requirements across member states (Brazil, Argentina, Uruguay, Paraguay); Class III devices: aligned technical requirements; facilitates documentation reuse across MERCOSUR; mutual recognition in development; national registration still required in each country",in_force,high,FOUND,,,OK,MERCOSUR res. reduces duplicative technical work across BR/AR/UY/PY; dental implant dossier can be harmonised; national registration still required separately
18,Implant dentaire,Dispositif médical Cl. III,CN,China,Asia-Pacific,NMPA — Class III Medical Device Registration (Implant Dentaire),"Medical Device Supervision and Administration Regulations (State Council Order No. 739, 2021)",NMPA (National Medical Products Administration),NMPA Class III registration (most stringent); clinical evaluation: China-specific clinical trials often required; technical dossier per NMPA guidance; Chinese Authorised Agent (domestic legal entity); NMPA GMP inspection of foreign manufacturing; GB/YY standard compliance; 5-year registration; UDI China mandatory,in_force,critical,NOT_FOUND,,,À ajouter,China: local clinical data usually required for Class III dental implants; NMPA review 2-4 years; Chinese manufacturing GB/YY standards; local agent = domestic company with NMPA filing
18,Implant dentaire,Dispositif médical Cl. III,CN,China,Asia-Pacific,CMDE — Technical Review for Dental Implant Systems (China),CMDE Technical Review Guidance for Dental Implant Systems (2022),CMDE (Center for Medical Device Evaluation / NMPA),CMDE conducts technical review of Class III dossier; specific CMDE guidance for dental implant systems: implant body + abutment + crown; osseointegration performance data; fatigue testing per ISO 14801/YY/T 0300; surface characterisation; material analysis; clinical data from Chinese subjects; CMDE pre-submission consultation recommended,in_force,critical,NOT_FOUND,,,À ajouter,CMDE issued 2022 guidance for dental implant systems; pre-submission meeting critical; CMDE review 12-18 months; Chinese patients data often required
18,Implant dentaire,Dispositif médical Cl. III,CN,China,Asia-Pacific,Order 739 (2021) — China Medical Device Administration Reform,State Council Order No. 739 (2021) + NMPA Implementation Rules,NMPA + State Council,Comprehensive overhaul of Chinese MDR; stricter post-market obligations; real-world data requirements; annual report mandatory; UDI (YY/T 1752) mandatory for Class III; adverse event reporting strengthened; cross-border e-commerce rules; enhanced risk classification enforcement,in_force,critical,FOUND,,,OK,"Order 739 significantly increased compliance burden; Class III post-market obligations include annual reports, real-world data; UDI China mandatory and different from EU/US UDI"
18,Implant dentaire,Dispositif médical Cl. III,JP,Japan,Asia-Pacific,PMDA — Class IV Highly Controlled Medical Device (Shonin),Pharmaceutical and Medical Devices Act (PMD Act) + Cabinet Order,PMDA (Pharmaceuticals and Medical Devices Agency) + MHLW,Class IV (highest risk in Japan) Marketing Approval (Shonin) mandatory; PMDA clinical review; GCP-compliant clinical data; Japan-specific clinical data often required; QMS audit (JPAL); PMDA pre-submission consultation recommended; approval timeline 12-24 months; MAH required,in_force,critical,FOUND,,,OK,Japan: dental implants = Class IV; J-pilot programme for accelerated review; PMDA consultation essential before submission; MAH must be Japanese entity
18,Implant dentaire,Dispositif médical Cl. III,JP,Japan,Asia-Pacific,PMD Act — Marketing Authorisation Holder (MAH) Requirement,PMD Act Chapter IV + MHLW Ordinance No. 169/2004,"MHLW (Ministry of Health, Labour and Welfare)",Foreign manufacturer cannot hold Japanese Marketing Approval; must appoint Japanese MAH (Marketing Authorisation Holder); MAH legally responsible for all post-market obligations; In-country Caretaker (ICC) for foreign manufacturer; MAH signs QMS audit; product liability per Japanese PL Law; MAH change = complex transfer process,in_force,high,FOUND,,,OK,MAH = legal manufacturer in Japan; due diligence on MAH selection critical; contract manufacturing/distribution agreement must specify responsibilities clearly
18,Implant dentaire,Dispositif médical Cl. III,JP,Japan,Asia-Pacific,Japan QMS Ordinance + MDSAP Acceptance,MHLW Ministerial Ordinance No. 169/2004 (QMS Ordinance) + PMDA MDSAP Guidance,PMDA + Registered Certification Bodies (RCB),QMS Ordinance aligned with ISO 13485:2016; MDSAP audit accepted by Japan MHLW for foreign manufacturers; RCB or PMDA QMS conformity assessment; design development documentation per Japanese format; UDI per PMDA guidance; manufacturing site inspection,in_force,high,NOT_FOUND,,,À ajouter,Japan accepts MDSAP; QMS Ordinance = ISO 13485 aligned; MDSAP audit covers Japan requirements; significant efficiency for Class III manufacturers targeting JP market
18,Implant dentaire,Dispositif médical Cl. III,KR,South Korea,Asia-Pacific,MFDS — Class IV Medical Device Registration (Korea),Medical Device Act (Act No. 18610/2021) + MFDS Notifications,MFDS (Ministry of Food and Drug Safety),Class IV registration (highest risk in Korea): MFDS technical review of full dossier; clinical performance evidence; KGMP certificate; Korean Authorised Representative; Korean labeling; MFDS standard tests compliance; UDI registration in MFDS UDI DB; post-market surveillance; MFDS inspection of manufacturing sites,in_force,critical,FOUND,,,OK,Korea: dental implants Class IV in revised Medical Device Act 2021; Korea is major dental implant manufacturing country; KGMP mandatory; strong domestic standards (KS M ISO series)
18,Implant dentaire,Dispositif médical Cl. III,KR,South Korea,Asia-Pacific,KGMP — Korean Good Manufacturing Practice,Medical Device Act Art. 22 + MFDS KGMP Standards (ISO 13485 aligned),MFDS,KGMP certification mandatory for Class IV device manufacturers (foreign + domestic); MFDS inspection of manufacturing site; KGMP aligned with ISO 13485:2016; MDSAP partially accepted; KGMP certificate issued by MFDS after inspection; annual KGMP surveillance; KGMP certificate required before product registration final approval,in_force,high,FOUND,,,OK,KGMP: foreign manufacturer MFDS inspection required for Class IV; MDSAP not fully substituting KGMP in Korea; dedicated Korean inspection often required
18,Implant dentaire,Dispositif médical Cl. III,SG,Singapore,Asia-Pacific,HSA — Class D Medical Device Registration (Highest Risk),Health Products Act (Cap. 122D) + Health Products (Medical Devices) Regulations 2010,HSA (Health Sciences Authority),"Class D registration (highest risk in Singapore): HSA full product dossier review; clinical performance data; ISO 13485 + GMP evidence; Singapore Authorised Representative; ASEAN AMDD harmonised format; HSA UDI alignment; post-market surveillance; HSA may request additional data; HSA reference agency reliance (FDA, EMA, TGA)",in_force,critical,FOUND,,,OK,Singapore HSA Class D = EU Class III equivalent; dental implants = Class D; HSA reliance on FDA/EMA/TGA speeds review; strong regulatory environment
18,Implant dentaire,Dispositif médical Cl. III,MY,Malaysia,Asia-Pacific,MDA Malaysia — Class D Medical Device (Act 737/2012),Medical Device Act 2012 (Act 737) + Medical Device Regulations 2012,MDA (Medical Device Authority Malaysia),Class D registration mandatory for dental implants; product registration Form MD-7; establishment licence; Malaysian Authorised Representative; GMP evidence (ISO 13485 or MDSAP); clinical performance data; Bahasa Malaysia labeling (or English with BM translation); ASEAN AMDD aligned; post-market vigilance,in_force,critical,NOT_FOUND,,,À ajouter,Malaysia MDA Class D = highest risk; ASEAN harmonisation aids multi-ASEAN strategy; dental implants = Class D per risk classification; MDA digitising registration process
18,Implant dentaire,Dispositif médical Cl. III,TH,Thailand,Asia-Pacific,Thai FDA — Class IV Medical Device Registration,Medical Device Act B.E. 2562 (2019) + Thai FDA Notifications,Thai FDA (Food and Drug Administration Thailand),Class IV registration (highest risk in Thailand): Thai FDA full dossier review; clinical evidence; Thai Authorised Importer/Representative; Thai labeling (Thai + English); GMP evidence; Thai FDA inspection possible; ASEAN AMDD format considered; post-market vigilance; timeline 6-18 months,in_force,critical,FOUND,,,OK,Thailand: new Medical Device Act 2019 (B.E. 2562) replaced 1987 Act; dental implants = Class IV; Thai FDA registration mandatory; growing Thai private dental market
18,Implant dentaire,Dispositif médical Cl. III,VN,Vietnam,Asia-Pacific,DAV Vietnam — Class D Medical Device Registration,Decree No. 98/2021/ND-CP (Quy dinh ve quan ly trang thiet bi y te),DAV (Drug Administration of Vietnam) under MoH,Class D registration mandatory for dental implants (highest risk); full technical dossier; clinical evidence; Vietnamese Authorised Representative; Vietnamese labeling; DAV technical review; GMP certificate (ISO 13485); ASEAN AMDD alignment; post-market obligations; 5-year registration; timeline 6-12 months,in_force,critical,FOUND,,,OK,Vietnam Decree 98/2021 = current framework; Class D dental implants require DAV full review; registration mandatory before import/distribution; Vietnamese labeling required
18,Implant dentaire,Dispositif médical Cl. III,ID,Indonesia,Asia-Pacific,BPOM/Kemenkes Indonesia — Class D Medical Device,Peraturan Pemerintah No. 5/2021 + Permenkes No. 14/2021,BPOM (Badan Pengawas Obat dan Makanan) + Kemenkes (Kementerian Kesehatan),Class D registration for implantable dental devices; BPOM product registration via e-registration; technical dossier; Indonesian Authorised Agent; Indonesian labeling; GMP evidence; Kemenkes HTA involvement for public procurement; post-market vigilance; halal certification consideration for Indonesian market,in_force,high,NOT_FOUND,,,À ajouter,Indonesia: dual BPOM/Kemenkes oversight; Class D = highest risk; halal certification may be required for Islamic finance/government hospital procurement; ASEAN AMDD partially implemented
18,Implant dentaire,Dispositif médical Cl. III,PH,Philippines,Asia-Pacific,FDA Philippines — Class C Medical Device Certificate of Registration,Republic Act 9711 (FDA Act 2009) + FDA AO 2020-0028,FDA Philippines (Food and Drug Administration CDRR),Class C Certificate of Product Registration (CPR) mandatory for dental implants; technical dossier (ASEAN AMDD format); clinical evidence; Philippine Authorised Distributor; GMP evidence; Filipino labeling requirements; FDA-PH inspection possible; post-market vigilance; ASEAN AMDD aligned; 5-year CPR,in_force,high,NOT_FOUND,,,À ajouter,Philippines: Class C = second highest risk for dental implants; CPR mandatory; FDA-PH increasingly aligned with ASEAN AMDD; growing Philippine dental implant market
18,Implant dentaire,Dispositif médical Cl. III,IN,India,Asia-Pacific,CDSCO — Medical Device Rules 2017 Class D Registration,Medical Device Rules 2017 (GSR 317(E)) as amended,CDSCO (Central Drugs Standard Control Organisation) + DCGI,Class D registration (highest risk in India): Import Licence Form MD-15 for foreign devices; Manufacturing Licence Form MD-9 for domestic; clinical investigation data; technical dossier; testing at NABL-accredited laboratory; Indian Authorised Agent; CDSCO GMP inspection; labeling per MDR 2017; SUGAM portal,in_force,critical,FOUND,,,OK,India: dental implants notified as Class D (MDR 2017); CDSCO SUGAM portal digitalising process; local testing in NABL labs required; CDSCO review 6-18 months; significant growth market
18,Implant dentaire,Dispositif médical Cl. III,IN,India,Asia-Pacific,CDSCO Form MD-15 (Import Licence) + Form MD-9 (Manufacturing),Medical Device Rules 2017 Rules 13 and 19 (MDR 2017),CDSCO + DCGI (Drug Controller General of India),Form MD-15: Import Licence for Class D foreign device importers; product and site-specific; CDSCO evaluation and approval; Form MD-9: Manufacturing Licence for domestic Class D production; both require Indian Authorised Agent; site inspection by CDSCO; 3-year licence renewal; SUGAM e-portal,in_force,critical,FOUND,7ea485e9-3169-4e84-83b8-fb51e4bb7caf,acronym,OK,MD-15 is per-product per-site; separate licence for each manufacturing site; renewal every 3 years; SUGAM portal mandatory for submissions; CDSCO DVDMS database
18,Implant dentaire,Dispositif médical Cl. III,AU,Australia,Asia-Pacific,TGA — Class III ARTG Registration + Conformity Assessment,Therapeutic Goods Act 1989 + Therapeutic Goods (Medical Devices) Regulations 2002,TGA (Therapeutic Goods Administration),Class III registration in ARTG (Australian Register of Therapeutic Goods) mandatory; Australian Conformity Assessment Body (CAB) or TGA-performed conformity assessment; full technical dossier; clinical evidence; Australian Sponsor mandatory; ARTG entry public; MDSAP accepted by TGA; UDI alignment; vigilance reporting; annual ARTG renewal,in_force,critical,FOUND,,,OK,Australia TGA Class III = EU Class III equivalent; MDSAP accepted (preferred); Australian Sponsor mandatory; ARTG entry = public database; TGA CABs for Class III conformity assessment
18,Implant dentaire,Dispositif médical Cl. III,NZ,New Zealand,Asia-Pacific,Medsafe — WAND + Class III Implantable Medical Device,Medicines Act 1981 + Medical Devices Safety Act 2023 (transitional),Medsafe (New Zealand Medicines and Medical Devices Safety Authority),Class III device registration in WAND (Web Assisted Notification of Devices) mandatory; NZ Agent required; evidence of conformity (CE/FDA/TGA accepted as primary evidence); clinical data; English labeling; Medsafe vigilance reporting; Medsafe may request additional data for Class III implantables; WAND public database,in_force,critical,NOT_FOUND,,,À ajouter,NZ: WAND registration required; Medsafe relies heavily on overseas assessments (CE/TGA/FDA); Medical Devices Safety Act 2023 transitional; NZ Agent mandatory
18,Implant dentaire,Dispositif médical Cl. III,ASEAN,ASEAN,Asia-Pacific,AMDD — ASEAN Medical Device Directive (Dental Implants),ASEAN Medical Device Directive (AMDD) 2015 + AHWP Guidance,ASEAN Secretariat + National Regulatory Authorities,ASEAN harmonised framework; risk classification of dental implants = highest class (D/IV/C depending on country); common technical dossier format (ASEAN CSDT); clinical evidence guidance harmonised; AMDD facilitates multi-country registration strategy in ASEAN; non-binding directive implemented via national law,in_force,medium,NOT_FOUND,,,À ajouter,AMDD harmonisation eases multi-ASEAN strategy; all ASEAN members implement nationally; dental implants = highest risk class in all ASEAN systems; CSDT format saves duplicative work
18,Implant dentaire,Dispositif médical Cl. III,GCC,GCC,MENA & Africa,SFDA Saudi + UAE MOH/DOH/DHA — Class C/D Implant Registration,SFDA MDS-G005 (Saudi) + UAE Cabinet Decision No. 7/2017 + GCC Drug Regulatory Authority,SFDA (Saudi) + UAE MoH/DHA/DOH/SCH + Kuwait MOH + Qatar MOH + Bahrain NHRA + Oman MOH,"Separate national registrations required in each GCC country; Saudi SFDA Class C/D: full technical dossier; CE/FDA valued; UAE: multiple UAE authorities (DHA Dubai, DOH Abu Dhabi, SCH Sharjah); local agent mandatory; Arabic labeling required; GMP certificate; no unified GCC medical device registration",in_force,critical,FOUND,,,OK,GCC: no unified MD registration system; Saudi SFDA most developed; CE mark valued; Arabic IFU required; growing dental implant market in Saudi and UAE
18,Implant dentaire,Dispositif médical Cl. III,IL,Israel,MENA & Africa,AMAR (Israel MoH) — Class III/IV Medical Device Registration,Medical Device Act 5772-2012 + AMAR Guidelines for Medical Devices,Israeli MoH Medical Device Division (AMAR),AMAR registration mandatory for Class III implants; technical dossier; CE or FDA approval as primary evidence; Israeli Authorised Representative; Hebrew labeling requirements; AMAR may conduct independent scientific review for Class III; post-market vigilance; IMDRF harmonisation efforts; 5-year registration,in_force,critical,FOUND,,,OK,Israel AMAR: Class III dental implants = full review; CE mark = strong basis; increasingly independent AMAR review; Israeli AR mandatory; Hebrew IFU required
18,Implant dentaire,Dispositif médical Cl. III,EG,Egypt,MENA & Africa,EDA Egypt — Class C/D Medical Device Registration,Law 151/2019 (Pharmaceutical Affairs and Medical Devices) + EDA MD regulations,EDA (Egyptian Drug Authority),EDA product registration mandatory for Class C/D implants; technical dossier; CE/FDA approval valued; Egyptian Authorised Agent; Arabic labeling; EDA technical review; GMP certificate; clinical evidence; post-market vigilance reporting; timeline 6-24 months,in_force,high,NOT_FOUND,,,À ajouter,Egypt EDA reorganised 2021 (formerly CAPA); Class C/D dental implants; CE mark facilitates but full dossier required; Arabic IFU; Egypt growing medical device market
18,Implant dentaire,Dispositif médical Cl. III,MA,Morocco,MENA & Africa,DMP Maroc — Homologation DM Classe III,Loi 17-04 portant Code du Medicament et de la Pharmacie + Circulaires DMP,DMP (Direction du Medicament et de la Pharmacie) / Ministere de la Sante Maroc,Homologation DMP obligatoire pour DM Classe III; dossier technique (format MDR UE accepte); CE/FDA comme preuve principale; mandataire local marocain; etiquetage francais/arabe; DMP evaluation technique; delai 6-18 mois; reforme reglementaire DM en cours au Maroc,in_force,high,NOT_FOUND,,,À ajouter,Maroc: DMP aligne progressivement MDR UE; CE mark = argument principal; reglementation DM en reforme depuis 2020; mandataire local requis
18,Implant dentaire,Dispositif médical Cl. III,ZA,South Africa,MENA & Africa,SAHPRA — Class C/D Medical Device Registration,Medical Devices and IVD Act 2021 + SAHPRA Medical Device Registration Regulations,SAHPRA (South African Health Products Regulatory Authority),SAHPRA Class C/D registration mandatory for dental implants; technical dossier; conformity assessment evidence (CE/FDA valued); South African Authorised Representative; English labeling; SAHPRA technical review; GMP evidence; vigilance reporting; SAHPRA reliance on international assessments promoted; 5-year registration,in_force,critical,FOUND,,,OK,SAHPRA: transformation underway; Class C/D = dental implants; CE/FDA = strong basis for reliance; SAHPRA aims to reduce backlog; annual post-market reporting required
18,Implant dentaire,Dispositif médical Cl. III,NG,Nigeria,MENA & Africa,NAFDAC — Medical Device Registration Class III (Nigeria),NAFDAC Medical Devices and Packaged Water Regulations 2018,NAFDAC (National Agency for Food and Drug Administration and Control),NAFDAC registration mandatory for imported Class III implants; technical dossier; CE/FDA/SAHPRA approval valued; Nigerian Authorised Agent (locally registered company); English labeling; NAFDAC evaluation; GMP certificate; vigilance reporting; e-registration portal (NAFDAC e-submission); 5-year renewal,in_force,high,FOUND,,,OK,Nigeria: NAFDAC Class III registration; CE/FDA = key facilitators; local agent mandatory; growing private healthcare and dental implant market
18,Implant dentaire,Dispositif médical Cl. III,KE,Kenya,MENA & Africa,PPB Kenya — Class C/D Medical Device Registration,Pharmacy and Poisons Act Cap. 244 + PPB Medical Device Registration Guidelines 2019,PPB (Pharmacy and Poisons Board Kenya),PPB registration mandatory for Class C/D high-risk implants; technical dossier; CE/FDA approval as primary evidence; Kenyan Authorised Agent; English labeling; PPB technical review; GMP evidence; adverse event reporting to PPB; EAC East African Community harmonisation consideration; 5-year registration,in_force,high,FOUND,,,OK,Kenya PPB: growing regulatory capacity; CE mark = strong basis; EAC harmonisation emerging; PPB medical device guidelines 2019 improved clarity
18,Implant dentaire,Dispositif médical Cl. III,HK,Hong Kong,Asia-Pacific,MDACS — Class III/IV Listing (Hong Kong),Medical Device Administrative Control System (MDACS) under Pharmacy and Poisons Ordinance Cap. 138,Medical Device Division (MDD) Department of Health Hong Kong,MDACS listing for Class III/IV dental implants; evidence of regulatory approval (CE/FDA/PMDA/TGA); Product Owner registration; technical summary submission; vigilance reporting to MDD; HK transitioning toward mandatory registration system; MDACS listing practically required for public hospital procurement,in_force,high,FOUND,,,OK,HK: MDACS currently voluntary but mandatory system proposed (Medical Device Ordinance Bill); Class III/IV dental implants; CE/FDA = sufficient basis; HK public hospitals require MDACS listing
